id_1,id_2,ticker,assessment_year,Environmental Dimension,Governance & Economic Dimension,Social Dimension,price,ibov,esg,delta_e,delta_s,delta_g,delta_alpha,delta_esg
348,348,RAIL3,2017,15.396296,34.363088,31.309436,12.97,76402,27.022940000000002,-4.600529,-15.681637999999996,-16.919268000000002,0.00037096404854591256,-12.400478333333336
349,349,RAIL3,2018,10.795767,18.68145,14.390168,16.21,85136,14.622461666666666,15.53381,-2.818512000000002,0.8152600000000003,0.0003494050935789439,4.510186000000001
350,350,RAIL3,2019,26.329577,15.862938,15.205428,26.87,115645,19.132647666666667,21.659526,13.018593,22.561649000000003,-0.002141162514827996,19.079922666666665
351,351,RAIL3,2020,47.989103,28.881531,37.767077,19.65,119017,38.21257033333333,0.0,0.0,0.0,0.0,0.0
352,352,RAPT4,2020,16.73746,9.338904,17.144199,15.88,119017,14.406854333333333,0.0,0.0,0.0,0.0,0.0
353,353,RDOR3,2020,21.872878,20.476553,26.678571,68.0,119017,23.009334,0.0,0.0,0.0,0.0,0.0
354,354,SAPR4,2013,6.25,23.548387,16.666667,6.78,51507,15.488351333333334,16.219697,0.27548399999999873,11.777332999999999,0.00019763004619401483,9.42417133333333
355,355,SAPR4,2017,22.469697,23.823871,28.444,11.7,76402,24.912522666666664,-12.646788,-15.882794,-17.741713999999998,-0.00015227845202656288,-15.42376533333333
356,356,SAPR4,2018,9.822909,7.941077,10.702286,10.37,85136,9.488757333333334,-2.197240999999999,3.219849,-0.976324,0.00034579960011799803,0.015427999999999997
357,357,SAPR4,2019,7.625668,11.160926,9.725962,20.92,115645,9.504185333333334,-4.7006429999999995,0.8667660000000001,0.11346099999999915,-0.004605575326215896,-1.2401386666666667
358,358,SAPR4,2020,2.925025,12.027692,9.839423,5.39,119017,8.264046666666667,0.0,0.0,0.0,0.0,0.0
359,359,SBSP3,2013,16.739583,44.564116,35.888267,26.46,51507,32.397321999999996,6.727174999999999,0.3809740000000019,6.183073,0.006299999999999999,4.430407333333335
360,360,SBSP3,2014,23.466758,44.94509,42.07134,17.01,50007,36.82772933333333,-5.703112999999998,-1.3202420000000004,-4.515709000000001,-0.00028841820639927867,-3.84635466666667
361,361,SBSP3,2015,17.763645,43.624848,37.555631,18.93,43350,32.98137466666666,5.370894,-7.064312000000001,-4.254559999999998,0.00058422705457131,-1.9826593333333236
362,362,SBSP3,2016,23.134539,36.560536,33.301071,28.79,60227,30.998715333333337,1.5818109999999983,-4.360016000000002,1.2080199999999977,0.0003425038639876352,-0.5233950000000043
363,363,SBSP3,2017,24.71635,32.20052,34.509091,34.33,76402,30.475320333333332,-17.569101999999997,-11.285057999999996,-17.212936999999997,-0.0004121822761621248,-15.355698999999998
364,364,SBSP3,2018,7.147248,20.915462,17.296154,30.73,85136,15.119621333333335,0.4358360000000001,2.6066399999999987,0.3168079999999982,0.001019371333049264,1.119761333333333
365,365,SBSP3,2019,7.583084,23.522102,17.612962,61.83,115645,16.239382666666668,-1.257937,-2.878108000000001,2.3051309999999994,-0.0047805456702253845,-0.6103046666666678
366,366,SBSP3,2020,6.325147,20.643994,19.918093,45.71,119017,15.629078,0.0,0.0,0.0,0.0,0.0
367,367,SEER3,2014,10.588235,42.45625,18.342857,29.59,50007,23.795780666666662,0.5008860000000013,-24.352631,-7.897023999999998,-0.00020417330821620054,-10.582922999999996
368,368,SEER3,2020,11.089121,18.103619,10.445833,15.5,119017,13.212857666666666,0.0,0.0,0.0,0.0,0.0
369,369,SLCE3,2013,6.848276,31.407647,21.187097,20.4,51507,19.81434,10.03869,-6.752884999999999,12.305129,0.000251857802771641,5.196978000000001
370,370,SLCE3,2017,16.886966,24.654762,33.492226,26.67,76402,25.011318000000003,-5.953399000000001,-15.409569000000001,-12.551245000000002,0.0020288527593313485,-11.304737666666668
371,371,SLCE3,2018,10.933567,9.245193,20.940981,44.39,85136,13.706580333333335,1.952147,-4.651443,-4.032042000000001,-0.000490835571559281,-2.243779333333336
372,372,SLCE3,2020,12.885714,4.59375,16.908939,27.76,119017,11.462800999999999,0.0,0.0,0.0,0.0,0.0
373,373,SMTO3,2013,22.063103,31.356471,38.772,28.7,51507,30.730524666666668,-4.108620000000002,-0.5629419999999996,-7.827753999999999,-0.005033333333333334,-4.166438666666664
374,374,SMTO3,2014,17.954483,30.793529,30.944246,36.25,50007,26.564086000000003,-6.072723,2.108356999999998,-5.614246000000001,-0.0014330779630464172,-3.192870666666675
375,375,SMTO3,2015,11.88176,32.901886,25.33,45.79,43350,23.37121533333333,0.6818109999999997,0.4403770000000051,-3.1839999999999975,-0.0015577413047342537,-0.687270666666663
376,376,SMTO3,2016,12.563571,33.342263,22.146,19.5,60227,22.683944666666665,-2.8671419999999994,-10.519631000000004,-3.5459999999999994,-1.2364760432766571e-05,-5.644257666666665
377,377,SMTO3,2017,9.696429,22.822632,18.6,19.3,76402,17.039687,11.445918,-16.008513999999998,-5.838437000000001,-0.00016716281199908412,-3.4670109999999994
378,378,SMTO3,2018,21.142347,6.814118,12.761563,17.84,85136,13.572676000000001,-0.00359200000000115,1.7101824999999993,7.941598000000001,0.00021042970926611826,3.216062833333332
379,379,SMTO3,2019,21.138755,8.524300499999999,20.703161,24.26,115645,16.788738833333333,-2.890414,-1.771244499999999,2.937117999999998,0.0007769869513641748,-0.5748468333333321
380,380,SMTO3,2020,18.248341,6.753056,23.640279,26.88,119017,16.213892,0.0,0.0,0.0,0.0,0.0
381,381,SOMA3,2020,0.0,1.900244,0.0,13.55,119017,0.6334146666666667,0.0,0.0,0.0,0.0,0.0
382,382,STBP3,2013,18.508374,35.573333,38.588093,0.0,51507,30.88993333333333,-3.0159780000000005,3.212735000000002,-4.919756,-0.0,-1.5743329999999993
383,383,STBP3,2014,15.492396,38.786068,33.668337,0.0,50007,29.315600333333332,-4.481468,1.8144119999999972,-0.8700580000000002,-0.0,-1.179038000000002
384,384,STBP3,2015,11.010928,40.60048,32.798279,0.0,43350,28.13656233333333,20.733632,-26.009448,-19.397028,0.00011273255411854208,-8.22428133333333
385,385,STBP3,2019,31.74456,14.591032,13.401251,8.15,115645,19.912281,5.977131,1.9682349999999982,7.8143280000000015,-0.0008689205219454332,5.253231333333336
386,386,STBP3,2020,37.721691,16.559267,21.215579,5.22,119017,25.165512333333336,0.0,0.0,0.0,0.0,0.0
387,387,SULA11,2015,45.298077,51.470862,28.170538,18.61,43350,41.64649233333333,6.373114000000001,0.6234890000000064,-5.313392,-3.614386443088223e-05,0.5610703333333404
388,388,SULA11,2016,51.671191,52.094351,22.857146,18.0,60227,42.20756266666667,-14.688582000000004,-10.945129000000001,-3.8040969999999987,4.080370942812984e-05,-9.812602666666663
389,389,SULA11,2017,36.982609,41.149222,19.053049,18.66,76402,32.394960000000005,6.027877000000004,5.047142000000001,26.621029999999998,0.001067094114953057,12.565349666666663
390,390,SULA11,2018,43.010486,46.196364,45.674079,27.98,85136,44.96030966666667,15.923968000000002,4.762802999999998,9.110812000000003,0.001017732472385198,9.932527666666672
391,391,SULA11,2019,58.934454,50.959167,54.784891,59.03,115645,54.89283733333334,-0.5344540000000038,11.860585999999998,10.497912,-0.00458185053380783,7.2746813333333264
392,392,SULA11,2020,58.4,62.819753,65.282803,43.58,119017,62.167518666666666,0.0,0.0,0.0,0.0,0.0
393,393,SYNE3,2020,0.626316,3.59,1.764706,0.0,119017,1.9936740000000002,0.0,0.0,0.0,0.0,0.0
394,394,TAEE11,2015,5.483333,36.535238,22.5,16.75,43350,21.506190333333336,6.6845479999999995,-17.497173,-0.9689660000000018,0.00023641642472003308,-3.927197000000003
395,395,TAEE11,2016,12.167881,19.038065,21.531034,20.74,60227,17.578993333333333,-0.2380949999999995,-2.575944,3.315518000000001,3.7094281298299935e-05,0.1671596666666666
396,396,TAEE11,2017,11.929786,16.462121,24.846552,21.34,76402,17.746153,-5.676215,-7.343572,-15.449015,0.00022212044882070087,-9.489600666666666
397,397,TAEE11,2018,6.253571,9.118549,9.397537,23.28,85136,8.256552333333333,-0.3513780000000004,-0.8936279999999996,-0.6497659999999996,0.00025041790946933693,-0.6315906666666669
398,398,TAEE11,2019,5.902193,8.224921,8.747771,30.92,115645,7.624961666666667,4.745580000000001,-0.9261480000000004,2.486433999999999,0.0008185053380782912,2.1019553333333336
399,399,TAEE11,2020,10.647773,7.298773,11.234205,33.68,119017,9.726917,0.0,0.0,0.0,0.0,0.0
400,400,TEND3,2020,0.0,0.711111,0.0,28.9,119017,0.23703700000000003,0.0,0.0,0.0,0.0,0.0
401,401,TGMA3,2020,11.029693,14.59625,6.560606,26.5,119017,10.728849666666667,0.0,0.0,0.0,0.0,0.0
402,402,TOTS3,2013,9.52381,35.12419,11.830357,36.96,51507,18.826119,0.0,2.8984920000000045,-0.39357099999999967,0.0013066666666666671,0.8349736666666665
403,403,TOTS3,2014,9.52381,38.022682,11.436786,35.0,50007,19.661092666666665,0.0,-2.245153000000002,-2.526071999999999,0.0005963647288568422,-1.5904083333333325
404,404,TOTS3,2015,9.52381,35.777529,8.910714,31.03,43350,18.070684333333332,-8.255714999999999,-22.682693,4.049470999999999,0.0004673905525969983,-8.962978999999999
405,405,TOTS3,2019,1.268095,13.094836,12.960185,64.82,115645,9.107705333333334,0.14142900000000003,5.100120999999998,3.4782420000000016,-0.010880782918149465,2.906597333333332
406,406,TOTS3,2020,1.409524,18.194957,16.438427,28.13,119017,12.014302666666666,0.0,0.0,0.0,0.0,0.0
407,407,TRIS3,2020,0.472973,15.88482,3.529412,11.9,119017,6.629068333333334,0.0,0.0,0.0,0.0,0.0
408,408,TRPL4,2015,19.798958,44.310952,39.616893,45.7,43350,34.575601,7.635566000000001,-16.376152,-12.508015999999998,0.0006414135301948446,-7.082867333333333
409,409,TRPL4,2017,27.434524,27.9348,27.108877,66.9,76402,27.492733666666666,-5.690476,-16.226878,-14.072784,0.00010304556904053029,-11.996712666666665
410,410,TRPL4,2018,21.744048,11.707922,13.036093,67.8,85136,15.496021,-1.6283619999999992,-3.0114420000000006,1.052169000000001,-0.0014749745976597069,-1.1958783333333347
411,411,TRPL4,2019,20.115686,8.69648,14.088262,22.8,115645,14.300142666666666,-9.743894000000001,2.122763000000001,11.705509,0.001539145907473309,1.3614593333333342
412,412,TRPL4,2020,10.371792,10.819243,25.793771,27.99,119017,15.661602,0.0,0.0,0.0,0.0,0.0
413,413,TUPY3,2020,0.0,9.116909,3.093668,21.34,119017,4.070192333333334,0.0,0.0,0.0,0.0,0.0
414,414,UGPA3,2013,15.366071,59.060131,39.0,55.95,51507,37.808734,-5.3765979999999995,-5.428084999999996,-0.33552600000000155,0.003,-3.7134029999999996
415,415,UGPA3,2014,9.989473,53.632046,38.664474,51.45,50007,34.095331,10.388594000000001,-9.234546000000002,-11.282895,-0.0013519603424966202,-3.376282333333336
416,416,UGPA3,2015,20.378067,44.3975,27.381579,60.45,43350,30.719048666666666,13.110157999999998,-0.3554680000000019,-2.401323999999999,0.00047401789417550515,3.451122000000005
417,417,UGPA3,2016,33.488225,44.042032,24.980255,68.45,60227,34.17017066666667,2.361015000000002,-6.108438,3.7864210000000007,0.0004049459041731065,0.01299933333333314
418,418,UGPA3,2017,35.84924,37.933594,28.766676,75.0,76402,34.183170000000004,11.40399,-15.731137999999998,-5.829761000000001,-0.002840622853217312,-3.3856363333333377
419,419,UGPA3,2018,47.25323,22.202456,22.936915,50.19,85136,30.797533666666666,-9.944589,1.715914999999999,-3.4491099999999975,-0.0008020584089940673,-3.892594666666664
420,420,UGPA3,2019,37.308641,23.918371,19.487805,25.72,115645,26.904939000000002,12.468558999999999,1.5652059999999999,-8.348190000000002,-0.0005397390272835114,1.895191666666669
421,421,UGPA3,2020,49.7772,25.483577,11.139615,23.9,119017,28.80013066666667,0.0,0.0,0.0,0.0,0.0
422,422,UNIP6,2020,0.0,5.357895,0.0,47.49,119017,1.785965,0.0,0.0,0.0,0.0,0.0
423,423,USIM5,2013,36.989402,46.1036,38.978,14.21,51507,40.690334,-16.202931,-1.2192730000000012,-2.9492499999999993,0.0061066666666666665,-6.790484666666671
424,424,USIM5,2014,20.786471,44.884327,36.02875,5.05,50007,33.89984933333333,12.315707000000003,-8.362865,-1.3585290000000043,0.0005257623554153522,0.8647710000000046
425,425,USIM5,2015,33.102178,36.521462,34.670221,1.55,43350,34.76462033333333,-14.096296000000002,-2.613756000000002,-3.160125999999998,0.00015109320376844224,-6.623392666666668
426,426,USIM5,2016,19.005882,33.907706,31.510095,4.1,60227,28.141227666666666,-4.036185,-4.982993999999998,-1.3191859999999984,0.0003091190108191654,-3.4461216666666665
427,427,USIM5,2017,14.969697,28.924712,30.190909,9.1,76402,24.695106,2.2652409999999996,-17.973447999999998,-18.485454,8.409143031878298e-06,-11.397886999999999
428,428,USIM5,2019,17.234938,10.951264,11.705455,9.43,115645,13.297219,-11.222817,3.8882080000000006,-0.3781820000000007,0.001491696322657177,-2.570930333333333
429,429,USIM5,2020,6.012121,14.839472,11.327273,14.46,119017,10.726288666666667,0.0,0.0,0.0,0.0,0.0
430,430,VALE3,2013,42.711102,60.74052,42.443243,35.71,51507,48.63162166666666,5.545311000000005,-2.107262999999996,4.125616000000001,0.0092,2.5212213333333366
431,431,VALE3,2014,48.256413,58.633257,46.568859,21.91,50007,51.152843,2.3255470000000003,-7.6843920000000026,-0.5093650000000025,0.0013339342045966653,-1.9560699999999969
432,432,VALE3,2015,50.58196,50.948865,46.059494,13.03,43350,49.196773,1.3308660000000003,-2.724019999999996,-14.813694000000002,0.0007495407951650175,-5.402282666666665
433,433,VALE3,2016,51.912826,48.224845,31.2458,25.68,60227,43.794490333333336,-2.6873385000000027,-5.889578,8.788988000000007,0.0009013910355486861,0.07069050000000487
434,434,VALE3,2017,49.2254875,42.335267,40.034788000000006,40.26,76402,43.86518083333334,16.642566166666654,-7.357022333333333,8.689081333333327,0.0011655598809251202,5.991541722222216
435,435,VALE3,2018,65.86805366666665,34.97824466666667,48.72386933333333,50.44,85136,49.85672255555556,4.87657333333334,-7.436922666666668,-11.309958333333334,0.00010357599396899287,-4.623435888888892
436,436,VALE3,2019,70.744627,27.541322,37.413911,53.6,115645,45.233286666666665,10.588449000000011,25.777588,17.036313,0.009997034400948991,17.800783333333342
437,437,VALE3,2020,81.333076,53.31891,54.450224,87.31,119017,63.03407000000001,0.0,0.0,0.0,0.0,0.0
438,438,VIVA3,2020,0.636364,12.227954,4.981081,27.88,119017,5.948466333333333,0.0,0.0,0.0,0.0,0.0
439,439,VIVT3,2013,35.573744,41.195977,34.805278,40.0,51507,37.19166633333334,0.9424460000000039,-4.865659000000001,3.8485689999999977,7.333333333333295e-05,-0.024881333333340194
440,440,VIVT3,2014,36.51619,36.330318,38.653847,39.89,50007,37.166785,-12.739431000000003,-1.1114090000000019,-2.7121330000000015,0.0008862851134144508,-5.520991000000002
441,441,VIVT3,2015,23.776759,35.218909,35.941714,33.99,43350,31.645793999999995,42.01687700000001,35.78792800000001,24.165253,0.00014279789062037073,33.990019333333336
442,442,VIVT3,2016,65.793636,71.006837,60.106967,36.4,60227,65.63581333333333,1.7817909999999983,-18.620454000000002,-2.0050799999999995,0.00029675425038639904,-6.281247666666658
443,443,VIVT3,2017,67.575427,52.386383,58.101887,41.2,76402,59.35456566666667,-37.325098000000004,-30.166608000000004,-36.912346,-4.1218227616212436e-05,-34.80135066666668
444,444,VIVT3,2018,30.250329,22.219775,21.189541,40.84,85136,24.553214999999998,54.596925000000006,37.267348,42.839733,0.00027827854075846456,44.901335333333336
445,445,VIVT3,2019,84.847254,59.487123,64.029274,49.33,115645,69.45455033333333,9.470743999999996,9.765842000000006,13.605238,-0.001017200474495848,10.947274666666672
446,446,VIVT3,2020,94.317998,69.252965,77.634512,45.9,119017,80.401825,0.0,0.0,0.0,0.0,0.0
447,447,VLID3,2014,11.935385,40.422903,30.064103,42.4,50007,27.474130333333335,1.5223069999999996,0.9708570000000023,-2.717949000000001,-1.5021781583295992e-05,-0.07492833333333238
448,448,VLID3,2015,13.457692,41.39376,27.346154,42.5,43350,27.399202000000002,-1.809692,-3.2720490000000026,-13.166666999999999,-0.0010588374711145347,-6.0828026666666695
449,449,VLID3,2016,11.648,38.121711,14.179487,24.63,60227,21.316399333333333,-3.877197,-25.286458999999997,-14.179487,-0.0002515733968361966,-14.447714333333334
450,450,VLID3,2020,7.770803,12.835252,0.0,9.84,119017,6.868685,0.0,0.0,0.0,0.0,0.0
451,451,WEGE3,2013,25.458065,31.875576,30.451226,31.16,51507,29.26162233333333,15.272591000000002,19.658429,23.082215000000005,0.0003733333333333325,19.337745
452,452,WEGE3,2014,40.730656,51.534005,53.533441,30.6,50007,48.59936733333333,2.176218999999996,-8.126756,6.674703999999998,0.0023509088177857897,0.24138899999999808
453,453,WEGE3,2015,42.906875,43.407249,60.208145,14.95,43350,48.84075633333333,3.5360879999999995,3.107047999999999,-15.393301000000001,3.258873022456602e-05,-2.9167216666666675
454,454,WEGE3,2016,46.442963,46.514297,44.814844,15.5,60227,45.924034666666664,13.440787,6.360959000000001,8.850378999999997,0.0005323029366306027,9.550708333333333
455,455,WEGE3,2017,59.88375,52.875256,53.665223,24.11,76402,55.474743,-8.998894999999997,-5.151733,-12.999528999999995,-0.0008140599954201969,-9.050052333333333
456,456,WEGE3,2018,50.884855,47.723523,40.665694,17.0,85136,46.42469066666666,4.879193999999998,2.136892000000003,10.141039999999997,0.000601134091579534,5.719042000000002
457,457,WEGE3,2019,55.764049,49.860415,50.806734,35.34,115645,52.143732666666665,-2.071449000000001,-1.5362690000000043,2.0001239999999996,0.011909845788849346,-0.5358646666666687
458,458,WEGE3,2020,53.6926,48.324146,52.806858,75.5,119017,51.607867999999996,0.0,0.0,0.0,0.0,0.0
459,459,WIZS3,2020,0.0,5.0,13.864782,7.94,119017,6.288260666666666,,,,,
