assessment_year,industry,company_id,parent_aspect,aspect,score_weight,score_value
2018,FDR Food & Staples Retailing,223164951,S&P Global ESG Score,Environmental Dimension,31,0.0
2018,FDR Food & Staples Retailing,223164951,S&P Global ESG Score,Governance & Economic Dimension,39,0.727651
2018,FDR Food & Staples Retailing,223164951,S&P Global ESG Score,Social Dimension,30,0.0
2018,FDR Food & Staples Retailing,223164951,Social Dimension,Corporate Citizenship & Philanthropy,3,0.0
2018,FDR Food & Staples Retailing,223164951,Social Dimension,Human Capital Development,6,0.0
2018,FDR Food & Staples Retailing,223164951,Social Dimension,Human Rights,3,0.0
2018,FDR Food & Staples Retailing,223164951,Social Dimension,Labor Practice Indicators,3,0.0
2018,FDR Food & Staples Retailing,223164951,Social Dimension,Occupational Health & Safety,6,0.0
2018,FDR Food & Staples Retailing,223164951,Social Dimension,Social Reporting,3,0.0
2018,FDR Food & Staples Retailing,223164951,Social Dimension,Talent Attraction & Retention,6,0.0
2018,FDR Food & Staples Retailing,223164951,,S&P Global ESG Score,100,0.283784
2018,FOA Food Products,683718,Environmental Dimension,Climate Strategy,3,36.833333
2018,FOA Food Products,683718,Environmental Dimension,Environmental Policy & Management Systems,3,50.714286
2018,FOA Food Products,683718,Environmental Dimension,Environmental Reporting,3,45.243
2018,FOA Food Products,683718,Environmental Dimension,Genetically Modified Organisms,3,38.440299
2018,FOA Food Products,683718,Environmental Dimension,Operational Eco-Efficiency,6,63.767568
2018,FOA Food Products,683718,Environmental Dimension,Packaging,3,20.0
2018,FOA Food Products,683718,Environmental Dimension,Raw Material Sourcing,4,66.32
2018,FOA Food Products,683718,Environmental Dimension,Water Related Risks,3,96.0
2018,FOA Food Products,683718,Governance & Economic Dimension,Codes of Business Conduct,5,16.862857
2018,FOA Food Products,683718,Governance & Economic Dimension,Corporate Governance,6,8.850381
2018,FOA Food Products,683718,Governance & Economic Dimension,Customer Relationship Management,2,9.8
2018,FOA Food Products,683718,Governance & Economic Dimension,Health & Nutrition,5,73.333333
2018,FOA Food Products,683718,Governance & Economic Dimension,Innovation Management,3,79.995
2018,FOA Food Products,683718,Governance & Economic Dimension,Materiality,2,95.5
2018,FOA Food Products,683718,Governance & Economic Dimension,Policy Influence,1,38.625
2018,FOA Food Products,683718,Governance & Economic Dimension,Risk & Crisis Management,5,22.224658
2018,FOA Food Products,683718,Governance & Economic Dimension,Strategy for Emerging Markets,4,
2018,FOA Food Products,683718,Governance & Economic Dimension,Supply Chain Management,7,55.601587
2018,FOA Food Products,683718,Governance & Economic Dimension,Tax Strategy,2,27.142857
2018,FOA Food Products,683718,S&P Global ESG Score,Environmental Dimension,28,53.913506
2018,FOA Food Products,683718,S&P Global ESG Score,Governance & Economic Dimension,42,40.734562
2018,FOA Food Products,683718,S&P Global ESG Score,Social Dimension,30,45.764339
2018,FOA Food Products,683718,Social Dimension,Corporate Citizenship & Philanthropy,3,87.5375
2018,FOA Food Products,683718,Social Dimension,Human Capital Development,6,52.0
2018,FOA Food Products,683718,Social Dimension,Human Rights,3,51.299
2018,FOA Food Products,683718,Social Dimension,Labor Practice Indicators,3,66.25
2018,FOA Food Products,683718,Social Dimension,Occupational Health & Safety,6,38.496201
2018,FOA Food Products,683718,Social Dimension,Social Reporting,3,38.049
2018,FOA Food Products,683718,Social Dimension,Talent Attraction & Retention,6,16.757746
2018,FOA Food Products,683718,,S&P Global ESG Score,100,45.933599
2018,FOA Food Products,22816862,Environmental Dimension,Climate Strategy,3,0.0
2018,FOA Food Products,22816862,Environmental Dimension,Environmental Policy & Management Systems,3,21.428571
2018,FOA Food Products,22816862,Environmental Dimension,Environmental Reporting,3,49.5
2018,FOA Food Products,22816862,Environmental Dimension,Genetically Modified Organisms,3,0.0
2018,FOA Food Products,22816862,Environmental Dimension,Operational Eco-Efficiency,6,53.2
2018,FOA Food Products,22816862,Environmental Dimension,Packaging,3,20.0
2018,FOA Food Products,22816862,Environmental Dimension,Raw Material Sourcing,4,0.0
2018,FOA Food Products,22816862,Environmental Dimension,Water Related Risks,3,0.0
2018,FOA Food Products,22816862,Governance & Economic Dimension,Codes of Business Conduct,5,17.142857
2018,FOA Food Products,22816862,Governance & Economic Dimension,Corporate Governance,6,21.681081
2018,FOA Food Products,22816862,Governance & Economic Dimension,Customer Relationship Management,2,0.0
2018,FOA Food Products,22816862,Governance & Economic Dimension,Health & Nutrition,5,0.0
2018,FOA Food Products,22816862,Governance & Economic Dimension,Innovation Management,3,0.0
2018,FOA Food Products,22816862,Governance & Economic Dimension,Materiality,2,0.0
2018,FOA Food Products,22816862,Governance & Economic Dimension,Policy Influence,1,21.25
2018,FOA Food Products,22816862,Governance & Economic Dimension,Risk & Crisis Management,5,0.0
2018,FOA Food Products,22816862,Governance & Economic Dimension,Strategy for Emerging Markets,4,
2018,FOA Food Products,22816862,Governance & Economic Dimension,Supply Chain Management,7,2.0
2018,FOA Food Products,22816862,Governance & Economic Dimension,Tax Strategy,2,3.942857
2018,FOA Food Products,22816862,S&P Global ESG Score,Environmental Dimension,28,21.142347
2018,FOA Food Products,22816862,S&P Global ESG Score,Governance & Economic Dimension,42,6.814118
2018,FOA Food Products,22816862,S&P Global ESG Score,Social Dimension,30,12.761563
2018,FOA Food Products,22816862,Social Dimension,Corporate Citizenship & Philanthropy,3,0.0
2018,FOA Food Products,22816862,Social Dimension,Human Capital Development,6,20.0
2018,FOA Food Products,22816862,Social Dimension,Human Rights,3,0.0
2018,FOA Food Products,22816862,Social Dimension,Labor Practice Indicators,3,32.142857
2018,FOA Food Products,22816862,Social Dimension,Occupational Health & Safety,6,0.0
2018,FOA Food Products,22816862,Social Dimension,Social Reporting,3,49.5
2018,FOA Food Products,22816862,Social Dimension,Talent Attraction & Retention,6,2.986387
2018,FOA Food Products,22816862,,S&P Global ESG Score,100,12.610256
2018,FOA Food Products,29666565,Environmental Dimension,Climate Strategy,3,0.0
2018,FOA Food Products,29666565,Environmental Dimension,Environmental Policy & Management Systems,3,10.714286
2018,FOA Food Products,29666565,Environmental Dimension,Environmental Reporting,3,86.866
2018,FOA Food Products,29666565,Environmental Dimension,Genetically Modified Organisms,3,0.0
2018,FOA Food Products,29666565,Environmental Dimension,Operational Eco-Efficiency,6,41.963169
2018,FOA Food Products,29666565,Environmental Dimension,Packaging,3,95.0
2018,FOA Food Products,29666565,Environmental Dimension,Raw Material Sourcing,4,7.142857
2018,FOA Food Products,29666565,Environmental Dimension,Water Related Risks,3,0.0
2018,FOA Food Products,29666565,Governance & Economic Dimension,Codes of Business Conduct,5,38.985714
2018,FOA Food Products,29666565,Governance & Economic Dimension,Corporate Governance,6,23.753754
2018,FOA Food Products,29666565,Governance & Economic Dimension,Customer Relationship Management,2,0.0
2018,FOA Food Products,29666565,Governance & Economic Dimension,Health & Nutrition,5,66.666667
2018,FOA Food Products,29666565,Governance & Economic Dimension,Innovation Management,3,4.08
2018,FOA Food Products,29666565,Governance & Economic Dimension,Materiality,2,53.575
2018,FOA Food Products,29666565,Governance & Economic Dimension,Policy Influence,1,0.0
2018,FOA Food Products,29666565,Governance & Economic Dimension,Risk & Crisis Management,5,19.246575
2018,FOA Food Products,29666565,Governance & Economic Dimension,Strategy for Emerging Markets,4,0.0
2018,FOA Food Products,29666565,Governance & Economic Dimension,Supply Chain Management,7,0.0
2018,FOA Food Products,29666565,Governance & Economic Dimension,Tax Strategy,2,35.714286
2018,FOA Food Products,29666565,S&P Global ESG Score,Environmental Dimension,28,30.646118
2018,FOA Food Products,29666565,S&P Global ESG Score,Governance & Economic Dimension,42,22.805616
2018,FOA Food Products,29666565,S&P Global ESG Score,Social Dimension,30,24.243429
2018,FOA Food Products,29666565,Social Dimension,Corporate Citizenship & Philanthropy,3,44.125
2018,FOA Food Products,29666565,Social Dimension,Human Capital Development,6,40.125
2018,FOA Food Products,29666565,Social Dimension,Human Rights,3,0.0
2018,FOA Food Products,29666565,Social Dimension,Labor Practice Indicators,3,35.714286
2018,FOA Food Products,29666565,Social Dimension,Occupational Health & Safety,6,0.0
2018,FOA Food Products,29666565,Social Dimension,Social Reporting,3,82.345
2018,FOA Food Products,29666565,Social Dimension,Talent Attraction & Retention,6,0.0
2018,FOA Food Products,29666565,,S&P Global ESG Score,100,25.4323
2018,FOA Food Products,35016821,Environmental Dimension,Climate Strategy,3,0.0
2018,FOA Food Products,35016821,Environmental Dimension,Environmental Policy & Management Systems,3,3.571429
2018,FOA Food Products,35016821,Environmental Dimension,Environmental Reporting,3,49.5
2018,FOA Food Products,35016821,Environmental Dimension,Genetically Modified Organisms,3,0.0
2018,FOA Food Products,35016821,Environmental Dimension,Operational Eco-Efficiency,6,24.4876
2018,FOA Food Products,35016821,Environmental Dimension,Packaging,3,0.0
2018,FOA Food Products,35016821,Environmental Dimension,Raw Material Sourcing,4,0.0
2018,FOA Food Products,35016821,Environmental Dimension,Water Related Risks,3,0.0
2018,FOA Food Products,35016821,Governance & Economic Dimension,Codes of Business Conduct,5,31.157143
2018,FOA Food Products,35016821,Governance & Economic Dimension,Corporate Governance,6,17.432432
2018,FOA Food Products,35016821,Governance & Economic Dimension,Customer Relationship Management,2,0.0
2018,FOA Food Products,35016821,Governance & Economic Dimension,Health & Nutrition,5,0.0
2018,FOA Food Products,35016821,Governance & Economic Dimension,Innovation Management,3,0.0
2018,FOA Food Products,35016821,Governance & Economic Dimension,Materiality,2,28.0
2018,FOA Food Products,35016821,Governance & Economic Dimension,Policy Influence,1,0.0
2018,FOA Food Products,35016821,Governance & Economic Dimension,Risk & Crisis Management,5,14.383562
2018,FOA Food Products,35016821,Governance & Economic Dimension,Strategy for Emerging Markets,4,0.0
2018,FOA Food Products,35016821,Governance & Economic Dimension,Supply Chain Management,7,0.0
2018,FOA Food Products,35016821,Governance & Economic Dimension,Tax Strategy,2,0.0
2018,FOA Food Products,35016821,S&P Global ESG Score,Environmental Dimension,28,10.933567
2018,FOA Food Products,35016821,S&P Global ESG Score,Governance & Economic Dimension,42,9.245193
2018,FOA Food Products,35016821,S&P Global ESG Score,Social Dimension,30,20.940981
2018,FOA Food Products,35016821,Social Dimension,Corporate Citizenship & Philanthropy,3,5.0
2018,FOA Food Products,35016821,Social Dimension,Human Capital Development,6,29.0
2018,FOA Food Products,35016821,Social Dimension,Human Rights,3,0.0
2018,FOA Food Products,35016821,Social Dimension,Labor Practice Indicators,3,32.142857
2018,FOA Food Products,35016821,Social Dimension,Occupational Health & Safety,6,30.508475
2018,FOA Food Products,35016821,Social Dimension,Social Reporting,3,49.5
2018,FOA Food Products,35016821,Social Dimension,Talent Attraction & Retention,6,1.875
2018,FOA Food Products,35016821,,S&P Global ESG Score,100,13.226674
2018,FRP Paper & Forest Products,874210,Environmental Dimension,Biodiversity,3,0.0
2018,FRP Paper & Forest Products,874210,Environmental Dimension,Climate Strategy,4,0.0
2018,FRP Paper & Forest Products,874210,Environmental Dimension,Environmental Policy & Management Systems,2,28.571429
2018,FRP Paper & Forest Products,874210,Environmental Dimension,Environmental Reporting,2,42.9
2018,FRP Paper & Forest Products,874210,Environmental Dimension,Genetically Modified Organisms,3,0.0
2018,FRP Paper & Forest Products,874210,Environmental Dimension,Operational Eco-Efficiency,5,17.661344
2018,FRP Paper & Forest Products,874210,Environmental Dimension,Product Stewardship,3,0.0
2018,FRP Paper & Forest Products,874210,Environmental Dimension,Sustainable Forestry Practices,3,0.0
2018,FRP Paper & Forest Products,874210,Environmental Dimension,Sustainable Management of Forests,3,0.0
2018,FRP Paper & Forest Products,874210,Environmental Dimension,Water Related Risks,5,0.0
2018,FRP Paper & Forest Products,874210,Governance & Economic Dimension,Codes of Business Conduct,7,36.228571
2018,FRP Paper & Forest Products,874210,Governance & Economic Dimension,Corporate Governance,7,12.781582
2018,FRP Paper & Forest Products,874210,Governance & Economic Dimension,Customer Relationship Management,4,0.0
2018,FRP Paper & Forest Products,874210,Governance & Economic Dimension,Materiality,4,32.5
2018,FRP Paper & Forest Products,874210,Governance & Economic Dimension,Policy Influence,2,0.0
2018,FRP Paper & Forest Products,874210,Governance & Economic Dimension,Risk & Crisis Management,4,10.205479
2018,FRP Paper & Forest Products,874210,Governance & Economic Dimension,Supply Chain Management,3,1.2
2018,FRP Paper & Forest Products,874210,Governance & Economic Dimension,Tax Strategy,3,21.428571
2018,FRP Paper & Forest Products,874210,S&P Global ESG Score,Environmental Dimension,33,7.007563
2018,FRP Paper & Forest Products,874210,S&P Global ESG Score,Governance & Economic Dimension,34,17.111138
2018,FRP Paper & Forest Products,874210,S&P Global ESG Score,Social Dimension,33,9.402563
2018,FRP Paper & Forest Products,874210,Social Dimension,Corporate Citizenship & Philanthropy,2,10.0
2018,FRP Paper & Forest Products,874210,Social Dimension,Human Capital Development,5,0.0
2018,FRP Paper & Forest Products,874210,Social Dimension,Human Rights,5,0.0
2018,FRP Paper & Forest Products,874210,Social Dimension,Labor Practice Indicators,3,32.142857
2018,FRP Paper & Forest Products,874210,Social Dimension,Occupational Health & Safety,7,4.1
2018,FRP Paper & Forest Products,874210,Social Dimension,Social Impacts on Communities,5,6.0
2018,FRP Paper & Forest Products,874210,Social Dimension,Social Reporting,2,45.078
2018,FRP Paper & Forest Products,874210,Social Dimension,Talent Attraction & Retention,4,11.25
2018,FRP Paper & Forest Products,874210,,S&P Global ESG Score,100,11.233129
2018,HEA Health Care Providers & Services,22988815,Environmental Dimension,Climate Strategy,2,54.0
2018,HEA Health Care Providers & Services,22988815,Environmental Dimension,Environmental Policy & Management Systems,3,45.0
2018,HEA Health Care Providers & Services,22988815,Environmental Dimension,Environmental Reporting,2,83.5
2018,HEA Health Care Providers & Services,22988815,Environmental Dimension,Operational Eco-Efficiency,3,44.710502
2018,HEA Health Care Providers & Services,22988815,Governance & Economic Dimension,Codes of Business Conduct,8,44.471429
2018,HEA Health Care Providers & Services,22988815,Governance & Economic Dimension,Corporate Governance,11,8.243243
2018,HEA Health Care Providers & Services,22988815,Governance & Economic Dimension,Customer Relationship Management,5,30.5
2018,HEA Health Care Providers & Services,22988815,Governance & Economic Dimension,Marketing Practices,6,100.0
2018,HEA Health Care Providers & Services,22988815,Governance & Economic Dimension,Materiality,2,44.225
2018,HEA Health Care Providers & Services,22988815,Governance & Economic Dimension,Policy Influence,2,0.0
2018,HEA Health Care Providers & Services,22988815,Governance & Economic Dimension,Risk & Crisis Management,6,6.027397
2018,HEA Health Care Providers & Services,22988815,Governance & Economic Dimension,Supply Chain Management,7,0.0
2018,HEA Health Care Providers & Services,22988815,S&P Global ESG Score,Environmental Dimension,10,54.41315
2018,HEA Health Care Providers & Services,22988815,S&P Global ESG Score,Governance & Economic Dimension,47,28.160883
2018,HEA Health Care Providers & Services,22988815,S&P Global ESG Score,Social Dimension,43,15.829236
2018,HEA Health Care Providers & Services,22988815,Social Dimension,Corporate Citizenship & Philanthropy,4,22.55
2018,HEA Health Care Providers & Services,22988815,Social Dimension,Human Capital Development,7,18.75
2018,HEA Health Care Providers & Services,22988815,Social Dimension,Human Rights,3,0.0
2018,HEA Health Care Providers & Services,22988815,Social Dimension,Labor Practice Indicators,4,10.714286
2018,HEA Health Care Providers & Services,22988815,Social Dimension,Occupational Health & Safety,8,11.25
2018,HEA Health Care Providers & Services,22988815,Social Dimension,Partnerships Towards Sustainable Healthcare,3,0.0
2018,HEA Health Care Providers & Services,22988815,Social Dimension,Social Reporting,4,76.9
2018,HEA Health Care Providers & Services,22988815,Social Dimension,Talent Attraction & Retention,10,1.875
2018,HEA Health Care Providers & Services,22988815,,S&P Global ESG Score,100,25.483501
2018,HEA Health Care Providers & Services,136739607,Environmental Dimension,Climate Strategy,2,0.0
2018,HEA Health Care Providers & Services,136739607,Environmental Dimension,Environmental Policy & Management Systems,3,0.0
2018,HEA Health Care Providers & Services,136739607,Environmental Dimension,Environmental Reporting,2,0.0
2018,HEA Health Care Providers & Services,136739607,Environmental Dimension,Operational Eco-Efficiency,3,0.0
2018,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Codes of Business Conduct,8,32.6
2018,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Corporate Governance,11,14.962162
2018,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Customer Relationship Management,5,8.7
2018,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Marketing Practices,6,0.0
2018,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Materiality,2,0.0
2018,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Policy Influence,2,0.0
2018,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Risk & Crisis Management,6,14.383562
2018,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Supply Chain Management,7,0.0
2018,HEA Health Care Providers & Services,136739607,S&P Global ESG Score,Environmental Dimension,10,0.0
2018,HEA Health Care Providers & Services,136739607,S&P Global ESG Score,Governance & Economic Dimension,47,11.81245
2018,HEA Health Care Providers & Services,136739607,S&P Global ESG Score,Social Dimension,43,6.04388
2018,HEA Health Care Providers & Services,136739607,Social Dimension,Corporate Citizenship & Philanthropy,4,11.6
2018,HEA Health Care Providers & Services,136739607,Social Dimension,Human Capital Development,7,14.0
2018,HEA Health Care Providers & Services,136739607,Social Dimension,Human Rights,3,0.0
2018,HEA Health Care Providers & Services,136739607,Social Dimension,Labor Practice Indicators,4,14.285714
2018,HEA Health Care Providers & Services,136739607,Social Dimension,Occupational Health & Safety,8,0.0
2018,HEA Health Care Providers & Services,136739607,Social Dimension,Partnerships Towards Sustainable Healthcare,3,0.0
2018,HEA Health Care Providers & Services,136739607,Social Dimension,Social Reporting,4,14.586
2018,HEA Health Care Providers & Services,136739607,Social Dimension,Talent Attraction & Retention,10,0.0
2018,HEA Health Care Providers & Services,136739607,,S&P Global ESG Score,100,8.15072
2018,HOM Homebuilding,32430145,Environmental Dimension,Biodiversity,3,0.0
2018,HOM Homebuilding,32430145,Environmental Dimension,Building Materials,6,82.0
2018,HOM Homebuilding,32430145,Environmental Dimension,Climate Strategy,4,48.2
2018,HOM Homebuilding,32430145,Environmental Dimension,Environmental Policy & Management Systems,5,55.357143
2018,HOM Homebuilding,32430145,Environmental Dimension,Environmental Reporting,5,11.0055
2018,HOM Homebuilding,32430145,Environmental Dimension,Operational Eco-Efficiency,7,64.588549
2018,HOM Homebuilding,32430145,Environmental Dimension,Resource Conservation & Resource Efficiency,7,49.55
2018,HOM Homebuilding,32430145,Governance & Economic Dimension,Codes of Business Conduct,8,69.428571
2018,HOM Homebuilding,32430145,Governance & Economic Dimension,Corporate Governance,9,29.166667
2018,HOM Homebuilding,32430145,Governance & Economic Dimension,Materiality,3,67.325
2018,HOM Homebuilding,32430145,Governance & Economic Dimension,Policy Influence,2,0.0
2018,HOM Homebuilding,32430145,Governance & Economic Dimension,Risk & Crisis Management,7,53.616438
2018,HOM Homebuilding,32430145,S&P Global ESG Score,Environmental Dimension,37,49.069812
2018,HOM Homebuilding,32430145,S&P Global ESG Score,Governance & Economic Dimension,29,48.110988
2018,HOM Homebuilding,32430145,S&P Global ESG Score,Social Dimension,34,25.213111
2018,HOM Homebuilding,32430145,Social Dimension,Corporate Citizenship & Philanthropy,3,60.0
2018,HOM Homebuilding,32430145,Social Dimension,Human Capital Development,6,35.25
2018,HOM Homebuilding,32430145,Social Dimension,Human Rights,3,0.523005
2018,HOM Homebuilding,32430145,Social Dimension,Labor Practice Indicators,3,28.571429
2018,HOM Homebuilding,32430145,Social Dimension,Occupational Health & Safety,7,34.64264
2018,HOM Homebuilding,32430145,Social Dimension,Social Integration & Regeneration,2,12.5
2018,HOM Homebuilding,32430145,Social Dimension,Social Reporting,4,3.366
2018,HOM Homebuilding,32430145,Social Dimension,Talent Attraction & Retention,6,16.25
2018,HOM Homebuilding,32430145,,S&P Global ESG Score,100,40.680475
2018,IEQ Machinery and Electrical Equipment,879809,Environmental Dimension,Climate Strategy,6,54.2
2018,IEQ Machinery and Electrical Equipment,879809,Environmental Dimension,Environmental Policy & Management Systems,5,64.357143
2018,IEQ Machinery and Electrical Equipment,879809,Environmental Dimension,Environmental Reporting,3,49.5
2018,IEQ Machinery and Electrical Equipment,879809,Environmental Dimension,Operational Eco-Efficiency,7,44.273604
2018,IEQ Machinery and Electrical Equipment,879809,Environmental Dimension,Product Stewardship,7,45.625
2018,IEQ Machinery and Electrical Equipment,879809,Governance & Economic Dimension,Codes of Business Conduct,7,78.0
2018,IEQ Machinery and Electrical Equipment,879809,Governance & Economic Dimension,Corporate Governance,8,36.156757
2018,IEQ Machinery and Electrical Equipment,879809,Governance & Economic Dimension,Customer Relationship Management,4,28.6
2018,IEQ Machinery and Electrical Equipment,879809,Governance & Economic Dimension,Innovation Management,6,63.064
2018,IEQ Machinery and Electrical Equipment,879809,Governance & Economic Dimension,Materiality,3,44.225
2018,IEQ Machinery and Electrical Equipment,879809,Governance & Economic Dimension,Policy Influence,2,
2018,IEQ Machinery and Electrical Equipment,879809,Governance & Economic Dimension,Risk & Crisis Management,5,25.863014
2018,IEQ Machinery and Electrical Equipment,879809,Governance & Economic Dimension,Strategy for Emerging Markets,3,
2018,IEQ Machinery and Electrical Equipment,879809,Governance & Economic Dimension,Supply Chain Management,6,45.198214
2018,IEQ Machinery and Electrical Equipment,879809,S&P Global ESG Score,Environmental Dimension,28,50.884855
2018,IEQ Machinery and Electrical Equipment,879809,S&P Global ESG Score,Governance & Economic Dimension,44,47.723523
2018,IEQ Machinery and Electrical Equipment,879809,S&P Global ESG Score,Social Dimension,28,40.665694
2018,IEQ Machinery and Electrical Equipment,879809,Social Dimension,Corporate Citizenship & Philanthropy,2,85.075
2018,IEQ Machinery and Electrical Equipment,879809,Social Dimension,Human Capital Development,5,35.25
2018,IEQ Machinery and Electrical Equipment,879809,Social Dimension,Human Rights,4,7.6
2018,IEQ Machinery and Electrical Equipment,879809,Social Dimension,Labor Practice Indicators,4,54.0625
2018,IEQ Machinery and Electrical Equipment,879809,Social Dimension,Occupational Health & Safety,6,48.132107
2018,IEQ Machinery and Electrical Equipment,879809,Social Dimension,Social Reporting,3,49.5
2018,IEQ Machinery and Electrical Equipment,879809,Social Dimension,Talent Attraction & Retention,4,27.074195
2018,IEQ Machinery and Electrical Equipment,879809,,S&P Global ESG Score,100,46.632504
2018,INS Insurance,8475467,Environmental Dimension,Business Risks and Opportunities,7,0.0
2018,INS Insurance,8475467,Environmental Dimension,Climate Strategy,4,27.7
2018,INS Insurance,8475467,Environmental Dimension,Environmental Policy & Management Systems,3,0.0
2018,INS Insurance,8475467,Environmental Dimension,Environmental Reporting,5,42.9
2018,INS Insurance,8475467,Environmental Dimension,Operational Eco-Efficiency,4,3.2
2018,INS Insurance,8475467,Governance & Economic Dimension,Codes of Business Conduct,7,3.514286
2018,INS Insurance,8475467,Governance & Economic Dimension,Corporate Governance,8,24.459459
2018,INS Insurance,8475467,Governance & Economic Dimension,Customer Relationship Management,4,0.0
2018,INS Insurance,8475467,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,3,9.0
2018,INS Insurance,8475467,Governance & Economic Dimension,Materiality,3,32.5
2018,INS Insurance,8475467,Governance & Economic Dimension,Policy Influence,3,0.0
2018,INS Insurance,8475467,Governance & Economic Dimension,Principles for Sustainable Insurance,6,0.0
2018,INS Insurance,8475467,Governance & Economic Dimension,Risk & Crisis Management,8,0.0
2018,INS Insurance,8475467,Governance & Economic Dimension,Tax Strategy,3,21.428571
2018,INS Insurance,8475467,S&P Global ESG Score,Environmental Dimension,23,14.7
2018,INS Insurance,8475467,S&P Global ESG Score,Governance & Economic Dimension,45,9.090253
2018,INS Insurance,8475467,S&P Global ESG Score,Social Dimension,32,17.196652
2018,INS Insurance,8475467,Social Dimension,Corporate Citizenship & Philanthropy,3,46.6
2018,INS Insurance,8475467,Social Dimension,Financial Inclusion,4,0.0
2018,INS Insurance,8475467,Social Dimension,Human Capital Development,6,36.75
2018,INS Insurance,8475467,Social Dimension,Human Rights,2,0.0
2018,INS Insurance,8475467,Social Dimension,Labor Practice Indicators,2,3.571429
2018,INS Insurance,8475467,Social Dimension,Occupational Health & Safety,5,0.0
2018,INS Insurance,8475467,Social Dimension,Social Reporting,4,42.9
2018,INS Insurance,8475467,Social Dimension,Talent Attraction & Retention,6,1.875
2018,INS Insurance,8475467,,S&P Global ESG Score,100,12.974542
2018,INS Insurance,13426781,Environmental Dimension,Business Risks and Opportunities,7,0.0
2018,INS Insurance,13426781,Environmental Dimension,Climate Strategy,4,0.0
2018,INS Insurance,13426781,Environmental Dimension,Environmental Policy & Management Systems,3,0.0
2018,INS Insurance,13426781,Environmental Dimension,Environmental Reporting,5,0.0
2018,INS Insurance,13426781,Environmental Dimension,Operational Eco-Efficiency,4,0.0
2018,INS Insurance,13426781,Governance & Economic Dimension,Codes of Business Conduct,7,27.971429
2018,INS Insurance,13426781,Governance & Economic Dimension,Corporate Governance,8,13.641892
2018,INS Insurance,13426781,Governance & Economic Dimension,Customer Relationship Management,4,0.0
2018,INS Insurance,13426781,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,3,0.0
2018,INS Insurance,13426781,Governance & Economic Dimension,Materiality,3,0.0
2018,INS Insurance,13426781,Governance & Economic Dimension,Policy Influence,3,0.0
2018,INS Insurance,13426781,Governance & Economic Dimension,Principles for Sustainable Insurance,6,0.0
2018,INS Insurance,13426781,Governance & Economic Dimension,Risk & Crisis Management,8,0.0
2018,INS Insurance,13426781,Governance & Economic Dimension,Tax Strategy,3,20.914286
2018,INS Insurance,13426781,S&P Global ESG Score,Environmental Dimension,23,0.0
2018,INS Insurance,13426781,S&P Global ESG Score,Governance & Economic Dimension,45,8.170622
2018,INS Insurance,13426781,S&P Global ESG Score,Social Dimension,32,0.0
2018,INS Insurance,13426781,Social Dimension,Corporate Citizenship & Philanthropy,3,0.0
2018,INS Insurance,13426781,Social Dimension,Financial Inclusion,4,0.0
2018,INS Insurance,13426781,Social Dimension,Human Capital Development,6,0.0
2018,INS Insurance,13426781,Social Dimension,Human Rights,2,0.0
2018,INS Insurance,13426781,Social Dimension,Labor Practice Indicators,2,0.0
2018,INS Insurance,13426781,Social Dimension,Occupational Health & Safety,5,0.0
2018,INS Insurance,13426781,Social Dimension,Social Reporting,4,0.0
2018,INS Insurance,13426781,Social Dimension,Talent Attraction & Retention,6,0.0
2018,INS Insurance,13426781,,S&P Global ESG Score,100,3.67678
2018,INS Insurance,37612389,Environmental Dimension,Business Risks and Opportunities,7,28.205882
2018,INS Insurance,37612389,Environmental Dimension,Climate Strategy,4,36.0
2018,INS Insurance,37612389,Environmental Dimension,Environmental Policy & Management Systems,3,20.0
2018,INS Insurance,37612389,Environmental Dimension,Environmental Reporting,5,67.0
2018,INS Insurance,37612389,Environmental Dimension,Operational Eco-Efficiency,4,63.2
2018,INS Insurance,37612389,Governance & Economic Dimension,Codes of Business Conduct,7,73.928571
2018,INS Insurance,37612389,Governance & Economic Dimension,Corporate Governance,8,35.675676
2018,INS Insurance,37612389,Governance & Economic Dimension,Customer Relationship Management,4,65.949802
2018,INS Insurance,37612389,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,3,59.1
2018,INS Insurance,37612389,Governance & Economic Dimension,Materiality,3,40.0
2018,INS Insurance,37612389,Governance & Economic Dimension,Policy Influence,3,0.0
2018,INS Insurance,37612389,Governance & Economic Dimension,Principles for Sustainable Insurance,6,61.8
2018,INS Insurance,37612389,Governance & Economic Dimension,Risk & Crisis Management,8,24.253968
2018,INS Insurance,37612389,Governance & Economic Dimension,Tax Strategy,3,50.0
2018,INS Insurance,37612389,S&P Global ESG Score,Environmental Dimension,23,43.010486
2018,INS Insurance,37612389,S&P Global ESG Score,Governance & Economic Dimension,45,46.196364
2018,INS Insurance,37612389,S&P Global ESG Score,Social Dimension,32,45.674079
